"Luis Fonsi, Daddy Yankee - Despacito (Remix Audio) ft. Justin Bieber","600,411,049",
ZAYN - Dusk Till Dawn (Official Video) ft. Sia,"596,071,524",
Crazy Frog - Axel F (Official Video),"577,720,016",
"DJ Khaled - Wild Thoughts (Official Video) ft. Rihanna, Bryson Tiller","575,652,764",
Ozuna - Se Preparó (Video Oficial) | Odisea,"574,907,604",
French Montana - Unforgettable ft. Swae Lee,"572,419,287",
Clean Bandit - Symphony (feat. Zara Larsson) [Official Video],"560,265,087",
Maluma - El Perdedor (Official Video),"557,348,540",
"Farruko, Bad Bunny, Rvssian - Krippy Kush (Official Video)","555,730,055",
Katy Perry - Dark Horse (Official) ft. Juicy J,"549,538,196",
"Karol G, Bad Bunny - Ahora Me Llama (Official Video)","535,451,340",
Ozuna - El Farsante (Audio Oficial) | Odisea,"534,198,197",
MC Fioti - Bum Bum Tam Tam (KondZilla) | Official Music Video,"528,480,217",
"Maluma - Cuatro Babys (Official Video) ft. Trap Capos, Noriel, Bryant Myers, Juhn","516,359,627",
Simone & Simaria - Loka ft. Anitta,"513,146,289",
Migos - Bad and Boujee ft Lil Uzi Vert [Official Video],"510,715,126",
Fifth Harmony - Work from Home (Official Video) ft. Ty Dolla $ign,"509,028,354",
Shakira - Me Enamoré (Official Video),"508,681,344",
Arcangel x Bad Bunny X Dj Luian X Mambo Kingz - Tu No Vive Asi [Video oficial],"502,055,964",
Meghan Trainor - All About That Bass (Official Video),"490,851,619",
"Nacho, Yandel, Bad Bunny - Báilame (Remix)","485,746,292",
OneRepublic - Counting Stars (Official Music Video),"477,061,112",
"Carlos Vives, Shakira - La Bicicleta","471,915,133",
"Carlos Vives, Sebastián Yatra - Robarte un Beso (Official Video)","470,312,421",
Zion & Lennox ft. J Balvin - Otra Vez (Video Oficial),"460,539,103",
MC Kevinho - Olha a Explosão (KondZilla) | Official Music Video,"460,357,840",
Passenger | Let Her Go (Official Video),"459,186,385",
Alan Walker - Alone,"456,989,125",
BAD BUNNY - SOY PEOR (Video Oficial),"456,225,618",
Sam Smith - Too Good At Goodbyes (Official Music Video),"452,142,219",
Daddy Yankee - Shaky Shaky (Video Oficial),"451,371,302",
Christian Nodal - Adiós Amor (Video Oficial),"449,391,180",
Marshmello - Alone (Official Music Video),"445,492,651",
Katy Perry - Chained To The Rhythm (Official) ft. Skip Marley,"441,310,794",
CNCO - Quisiera (Official Video),"439,244,903",
Major Lazer & DJ Snake - Lean On (feat. MØ) (Official Music Video),"436,814,105",
Ed Sheeran - Perfect (Official Music Video),"429,801,653",
Camila Cabello - Havana (Audio) ft. Young Thug,"429,190,984",
"ZAYN, Taylor Swift - I Don’t Wanna Live Forever (Fifty Shades Darker)","427,249,057",
Imagine Dragons - Thunder,"426,516,977",
Justin Bieber - What Do You Mean?,"425,909,271",
Katy Perry - Bon Appétit (Official) ft. Migos,"420,949,416",
"Luis Fonsi, Demi Lovato - Échame La Culpa","420,277,009",
DJ Snake - Let Me Love You ft. Justin Bieber,"420,018,264",
The Chainsmokers - Don't Let Me Down (Official Video) ft. Daya,"410,754,693",
Kendrick Lamar - HUMBLE.,"410,412,081",
Kygo & Selena Gomez - It Ain't Me (Audio),"410,088,725",
Chino y Nacho - Andas En Mi Cabeza ft. Daddy Yankee (Video Oficial),"407,123,264",
Camila Cabello - Havana ft. Young Thug,"400,790,239",
Gente de Zona - La Gozadera (Official Video) ft. Marc Anthony,"398,784,107",
James Arthur - Say You Won't Let Go,"397,869,523",
Cardi B - Bodak Yellow [OFFICIAL MUSIC VIDEO],"395,497,271",
Jonas Blue - Mama ft. William Singe (Official Video),"394,837,682",
twenty one pilots: Heathens (from Suicide Squad: The Album) [OFFICIAL VIDEO],"393,533,800",
Shakira - Perro Fiel (Official Video) ft. Nicky Jam,"393,317,075",
Shawn Mendes - There's Nothing Holdin' Me Back (Official Music Video),"392,661,063",
Ricky Martin - La Mordidita (Official Video) ft. Yotuel,"391,714,120",
Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),"391,401,575",
"Arcángel, Bad Bunny - Me Acostumbré (Video Oficial)","388,437,421",
twenty one pilots: Stressed Out [OFFICIAL VIDEO],"387,405,441",
Imagine Dragons - Believer (Official Music Video),"380,448,016",
"J Balvin - Safari ft. Pharrell Williams, BIA, Sky (Official Video)","377,485,294",
Joey Montana - Picky,"372,200,121",
Lil Pump - Gucci Gang [Official Music Video],"372,013,105",
21. El Perdón - Nicky Jam y Enrique Iglesias [Official Music Video YTMAs],"369,465,068",
Katy Perry - Swish Swish (Official) ft. Nicki Minaj,"363,729,943",
Rag'n'Bone Man - Human (Official Video),"354,235,078",
J. Balvin - Ay Vamos (Official Video),"353,391,258",
FROZEN | Let It Go Sing-along | Official Disney UK,"352,005,721",
22. Hasta el Amanecer - Nicky Jam | Video Oficial,"348,538,346",
Rae Sremmurd - Swang (Official Video),"343,834,953",
Adele - Hello (Official Music Video),"343,749,458",
คำแพง - แซ็ค ชุมแพ [Official Audio],"342,447,734",
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"") (Official Video)","340,450,139",
Henrique e Juliano - VIDINHA DE BALADA - DVD O Céu Explica Tudo,"339,064,383",
Daddy Yankee & Bad Bunny - Vuelve (Video Oficial),"338,759,391",
MC Kevinho - O Grave Bater [Sintonia Soundtrack] (KondZilla),"338,069,878",
Rvssian - Si Tu Lo Dejas FT Bad Bunny X Farruko X Nicky Jam X King Kosa,"335,531,904",
Taylor Swift - Blank Space,"333,006,689",
"Badri Ki Dulhania (Title Track) Varun, Alia, Tanishk, Neha, Monali, Ikka | ""Badrinath Ki Dulhania""","332,970,913",
"J. Balvin, Jowell & Randy - Bonita (Official Video)","332,682,552",
Rae Sremmurd - Black Beatles ft. Gucci Mane (Official Video),"331,147,941",
Miley Cyrus - Malibu (Official Video),"328,187,572",
David Guetta ft Justin Bieber - 2U (The Victoria’s Secret Angels Lip Sync),"325,571,013",
"Calvin Harris - Feels (Official Video) ft. Pharrell Williams, Katy Perry, Big Sean","324,444,261",
Major Lazer - Sua Cara (Feat. Anitta & Pabllo Vittar) (Official Music Video),"324,044,029",
Sensualidad - Bad Bunny X Prince Royce X J Balvin X Dj Luian X Mambo Kingz,"319,890,190",
CNCO - Tan Fácil (Official Video),"318,012,494",
Travesuras - Nicky Jam | Video Oficial,"316,359,752",
PSY - GANGNAM STYLE(강남스타일) M/V,"314,958,087",
Martin Garrix & Dua Lipa - Scared To Be Lonely (Official Video),"314,165,936",
ผู้สาวขาเลาะ ลำไย ไหทองคำ (Original),"309,368,076",
The Gummy Bear Song - Long English Version,"305,477,055",
MAGIC! - Rude (Official Video),"305,227,706",
Ozuna - Dile Que Tu Me Quieres (Video Oficial) | Odisea,"304,679,910",
Marília Mendonça - Eu Sei De Cor - DVD Realidade,"304,067,883",
"Prince Royce, Shakira - Deja vu (Official Video)","302,036,103",
The Chainsmokers - Paris (Official Lyric Video),"300,793,164",
The Weeknd - I Feel It Coming ft. Daft Punk (Official Video),"300,335,918",
Auli'i Cravalho - How Far I'll Go (from Moana/Official Video),"300,222,706",
"Nego do Borel - Você Partiu Meu Coração (Videoclipe) ft. Anitta, Wesley Safadão","299,313,064",
Ed Sheeran - Galway Girl [Official Music Video],"295,951,188",
Ellie Goulding - Love Me Like You Do (Official Video),"294,995,947",
MC G15 - Deu Onda (KondZilla),"293,592,337",
Lil Uzi Vert - XO TOUR Llif3 (Official Visualizer),"293,109,432",
Ed Sheeran - Castle On The Hill [Official Lyric Video],"293,061,628",
Numb (Official Music Video) [4K UPGRADE] – Linkin Park,"288,649,533",
JoJo Siwa - BOOMERANG (Official Video),"283,874,057",
Farruko - Chillax (Official Video) ft. Ky-Mani Marley,"282,876,913",
"IAmChino - Ay Mi Dios ft. Pitbull, Yandel, CHACAL (Official Music Video)","282,701,675",
ฉันไม่มี - ทีที T_T [Official Lyric Video],"282,576,289",
Burak Yeter - Tuesday ft. Danelle Sandoval,"282,071,717",
Major Lazer - Cold Water (feat. Justin Bieber & MØ) (Official Lyric Video),"281,850,156",
J Balvin - Sigo Extrañándote (Official Video),"277,706,496",
Calvin Harris & Disciples - How Deep Is Your Love,"277,324,783",
Silentó - Watch Me (Whip/Nae Nae) (Official),"276,524,297",
Demi Lovato - Sorry Not Sorry (Official Video),"275,507,141",
Sean Paul - No Lie (Official Music Video) ft. Dua Lipa,"274,776,634",
Marília Mendonça - Amante Não Tem Lar - DVD Realidade,"274,665,018",
Ed Sheeran - Castle On The Hill [Official Music Video],"272,107,210",
"Jessie J, Ariana Grande, Nicki Minaj - Bang Bang (Official Video)","271,402,138",
Aleyna Tilki - Sen Olsan Bari,"271,366,546",
Sia - Chandelier (Official Video),"271,024,676",
Fifth Harmony - Worth It (Official Video) ft. Kid Ink,"269,582,879",
Pabllo Vittar - K.O. (Videoclipe Oficial),"268,555,783",
Justin Bieber - Baby ft. Ludacris,"268,244,326",
"Silvestre Dangond, Nicky Jam - Cásate Conmigo (Official Video)","265,857,916",
Ayo & Teo - Rolex (Official Video),"264,636,280",
Harry Styles - Sign of the Times (Official Video),"263,327,357",
Sia - Cheap Thrills (Official Lyric Video) ft. Sean Paul,"261,625,231",
Pitbull & J Balvin - Hey Ma ft Camila Cabello (Spanish Version | The Fate of the Furious: The Album),"261,349,555",
Post Malone - White Iverson,"258,406,886",
Enrique Iglesias - DUELE EL CORAZON ft. Wisin,"257,574,280",
L'Algérino - Les Menottes (Tching Tchang Tchong),"257,478,195",
Mile Ho Tum - Reprise Version | Neha Kakkar | Tony Kakkar | Fever,"257,245,710",
Drake - Hotline Bling,"256,852,995",
Daddy Yankee ft. Ozuna - La Rompe Corazones (Video Oficial),"256,710,593",
Adexe y Nau - Andas En Mi Cabeza (Chino & Nacho ft. Daddy Yankee Cover),"256,301,386",
Thalia - Desde Esa Noche (Premio Lo Nuestro 2016) ft. Maluma,"254,634,870",
John Legend - All of Me (Official Video),"254,338,008",
Vai Embrazando - MC Zaac part. MC Vigary (KondZilla),"253,439,044",
Lartiste - Chocolat feat. Awa Imani (Clip Officiel),"252,337,533",
Bruno Mars - The Lazy Song (Official Music Video),"252,287,935",
Maluma - Borro Cassette (Official Video),"251,923,558",
Christina Perri - A Thousand Years [Official Music Video],"250,589,779",
"Zedd, Alessia Cara - Stay (Lyric Video)","249,852,798",
Katy Perry - Hot N Cold (Official),"249,791,331",
Dwayne Johnson - You're Welcome (from Moana/Official Video),"249,550,659",
Justin Bieber - Love Yourself (PURPOSE : The Movement),"249,371,163",
Nacho - Bailame,"248,245,939",
Calibre 50 - Siempre Te Voy A Querer,"247,384,479",
BAD BUNNY - TÚ NO METES CABRA (Video Oficial),"244,096,773",
Ozuna - Te Vas (Video Oficial),"243,882,334",
Maroon 5 - Don't Wanna Know (Official Music Video),"243,601,699",
Avicii - Wake Me Up (Official Video),"243,125,580",
Piso 21 - Me Llamas (feat. Maluma) [Remix] | Video Oficial,"243,074,170",
twenty one pilots - Ride (Official Video),"242,564,430",
Katy Perry - Firework (Official Music Video),"242,563,438",
Era Istrefi - Bonbon (Official Video) [Ultra Records],"240,334,133",
Marília Mendonça - De Quem É A Culpa? - DVD Realidade,"236,269,478",
J Balvin - 6 AM ft. Farruko (Official Video),"235,920,812",
ทดเวลาบาดเจ็บ - บอย พนมไพร OST.ไทบ้านเดอะซีรีส์【Official MV】,"235,323,642",
"CNCO, Yandel - Hey DJ (Official Video)","234,386,379",
Khalid - Young Dumb & Broke (Official Video),"233,933,790",
Future - Mask Off (Official Music Video),"232,484,550",
Migos - T-Shirt [Official Video],"231,949,863",
Eminem - Love The Way You Lie ft. Rihanna,"231,595,184",
Liam Payne - Strip That Down (Official Video) ft. Quavo,"231,292,514",
"Don Omar, Zion & Lennox - Te Quiero Pa´Mi","230,647,530",
"Louis Tomlinson - Back to You (Official Video) ft. Bebe Rexha, Digital Farm Animals","229,635,773",
Sebastián Yatra - Traicionera (Official Video),"229,047,115",
Anitta - Paradinha [Official Music Video],"228,569,105",
Eminem - Rap God (Explicit),"227,955,805",
"Nashe Si Chadh Gayi Song | Befikre | Ranveer Singh, Vaani Kapoor | Arijit Singh | Vishal and Shekhar","227,849,705",
Little Mix - Touch (Official Video),"227,520,905",
Guru Randhawa: High Rated Gabru Official Song | DirectorGifty | Bhushan Kumar | T-Series,"227,231,118",
"Diles - Bad Bunny, Ozuna, Farruko, Arcangel, Ñengo Flow","226,485,182",
Luan Santana - Acordando o Prédio (Videoclipe Oficial),"224,357,991",
Adele - Rolling in the Deep (Official Music Video),"223,293,307",
Bebe Rexha - I Got You [Official Music Video],"222,365,711",
BTS (방탄소년단) 'DNA' Official MV,"221,704,891",
[Official MV] มือลั่น - แจ๊ส สปุ๊กนิค ปาปิยอง กุ๊กกุ๊ก [ JSPKK ],"221,225,529",
"David Guetta - Hey Mama (Official Video) ft Nicki Minaj, Bebe Rexha & Afrojack","218,945,600",
Matheus & Kauan - Te Assumi Pro Brasil – Na Praia 2 / Ao Vivo,"218,901,228",
"Alex Sensation, Ozuna - Que Va","218,852,216",
Ed Sheeran - Photograph (Official Music Video),"218,740,673",
Sia - The Greatest (Official Video),"218,486,568",
Maiara & Maraisa - Medo Bobo (Ao Vivo em Goiânia),"218,354,017",
Zay Hilfigerrr & Zayion McCall – Juju On That Beat (Official Music Video),"217,638,997",
Coldplay - Hymn For The Weekend (Official Video),"215,188,022",
Gece Gölgenin Rahatına Bak - Çağatay Akman (Official Video),"214,984,934",
Katy Perry - Last Friday Night (T.G.I.F.) (Official Music Video),"214,806,658",
Shawn Mendes - Stitches (Official Music Video),"213,406,358",
"Abraham Mateo, Farruko, Christian Daniel - Loco Enamorado (Video Oficial)","213,014,410",
Selena Gomez - Bad Liar,"212,945,634",
Maiara e Maraisa – Sorte Que Cê Beija Bem - DVD Ao Vivo Em Campo Grande,"212,216,522",
BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V,"212,167,621",
"Tamma Tamma Again | Varun , Alia | Bappi L, Anuradha P | Tanishk, Badshah | ""Badrinath Ki Dulhania""","211,635,505",
ใจกลางเมือง - LABANOON「Official MV」,"211,310,797",
Gucci Mane - I Get The Bag feat. Migos [Official Music Video],"210,428,482",
In The End [Official HD Music Video] - Linkin Park,"210,365,896",
365DABAND - BỐNG BỐNG BANG BANG | OFFICIAL MV (TẤM CÁM: CHUYỆN CHƯA KỂ OST),"209,702,688",
Los Ángeles Azules - Mis Sentimientos ft. Ximena Sariñana (Live),"209,272,257",
MC Kevinho - Tô Apaixonado Nessa Mina (KondZilla),"208,449,246",
Katy Perry - Wide Awake (Official Video),"206,432,998",
"TWICE ""TT"" M/V","206,181,308",
Guns N' Roses - November Rain,"206,117,298",
Adele - Someone Like You (Official Music Video),"205,896,486",
Khalid - Location (Official Video),"203,313,657",
Laila Main Laila | Raees | Shah Rukh Khan | Sunny Leone | Pawni Pandey | Ram Sampath,"202,680,779",
Wesley Safadão - Ar Condicionado no 15 [DVD WS In Miami Beach],"202,382,651",
"Arcángel, Bryant Myers - Po' Encima (Video Oficial)","201,912,972",
Alan Walker - Sing Me To Sleep,"201,805,854",
MC Kevinho e Léo Santana - Encaixa (KondZilla),"201,381,356",
Piso 21 - Déjala Que Vuelva (feat. Manuel Turizo) [Video Oficial],"201,377,837",
Armada - Asal Kau Bahagia (Official Lyric Video),"199,952,456",
Si Tú La Ves - Nicky Jam Ft Wisin (Video Oficial),"199,571,325",
Bruno Mars - Just The Way You Are (Official Music Video),"198,938,852",
Ed Sheeran - Perfect [Official Audio],"198,815,164",
Maluma - Corazón (Official Video) ft. Nego do Borel,"198,323,040",
Ding Dang - Video Song | Munna Michael | Tiger Shroff & Nidhhi | | Javed - Mohsin,"197,598,598",
Ed Sheeran - Perfect [Official Lyric Video],"197,305,455",
Ariana Grande - Into You (Official Video),"196,302,879",
Ozuna - Egoísta feat. Zion y Lennox (Video Oficial),"195,853,919",
Rihanna - Diamonds,"195,436,060",
"Lil Wayne, Wiz Khalifa & Imagine Dragons w/ Logic & Ty Dolla $ign ft X Ambassadors - Sucker for Pain","194,572,710",
Tarkan - Yolla,"192,926,971",
MC Don Juan e MC Hariel - Lei do Retorno (GR6 Filmes),"192,838,453",
"Charlie Puth - ""How Long"" [Official Video]","192,621,028",
Coldplay - Paradise (Official Video),"192,529,623",
รักกินไม่ได้ - สงกรานต์ รังสรรค์ [Official Lyrics],"191,673,182",
Pabllo Vittar - Corpo Sensual (feat. Mateus Carrilho) (Videoclipe Oficial),"191,644,130",
Daru Badnaam | Kamal Kahlon & Param Singh | Official Video | Pratik Studio | Latest Punjabi Songs,"191,547,255",
Sam Smith - I'm Not The Only One (Official Music Video),"191,134,426",
KYLE - iSpy feat. Lil Yachty [Official Music Video],"190,633,606",
MC Lan - Rabetão (KondZilla),"190,313,145",
Romeo Santos - Propuesta Indecente (Official Video),"190,095,660",
a-ha - Take On Me (Official Video) [Remastered in 4K],"190,059,470",
Niska - Réseaux (Clip Officiel),"188,623,520",
P!NK - What About Us (Official Video),"187,906,735",
Guns N' Roses - Sweet Child O' Mine (Official Music Video),"187,647,985",
"AronChupa, Little Sis Nora - I'm an Albatraoz | OFFICIAL VIDEO","187,277,493",
Kodak Black - Tunnel Vision [Official Music Video],"187,200,338",
Axwell Λ Ingrosso - More Than You Know (Official Video),"187,051,683",
"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock","186,896,919",
Me Mata - Bad Bunny x Arcangel x Bryant Myers x Almighty x Noriel x Baby Rasta x Brytiago 🏌,"186,701,542",
"Romeo Santos, Daddy Yankee, Nicky Jam - Bella y Sensual (Official Video)","186,673,450",
Whitney Houston - I Will Always Love You (Official 4K Video),"186,471,031",
"Kala Chashma | Baar Baar Dekho | Sidharth M Katrina K | Prem, Hardeep, Badshah, Kam, Neha, Indeep","185,746,146",
The Weeknd - The Hills (Official Video),"185,572,083",
"Cali Y El Dandee - Por Fin Te Encontré ft. Juan Magan, Sebastian Yatra (Video Oficiel)","185,486,064",
Harrdy Sandhu - Backbone | Jaani | B Praak | Zenith Sidhu | Latest Romantic Song 2017,"185,099,758",
"Logic - 1-800-273-8255 ft. Alessia Cara, Khalid (Official Video)","184,629,451",
"Skrillex and Diplo - ""Where Are Ü Now"" with Justin Bieber (Official Video)","184,457,637",
Jonas Blue - Perfect Strangers ft. JP Cooper (Official Video),"183,687,164",
Coldplay - Adventure Of A Lifetime (Official Video),"183,531,801",
Ellie Goulding - Burn (Official Video),"183,264,303",
CNCO - Cien (Pseudo Video),"182,701,786",
BLACKPINK - '붐바야 (BOOMBAYAH)' M/V,"182,448,448",
The Cranberries - Zombie (Official Music Video),"182,227,597",
Bad Bunny x Bryant Myers x Zion x De La Ghetto x Revol - Caile (Video Oficial),"181,679,528",
ฉันก็คง - LABANOON「Official MV」,"181,391,987",
Romeo Santos - Héroe Favorito (Official Video),"180,718,233",
Ozuna - En La Intimidad (Video Oficial),"180,079,256",
Pa Ti - Bad Bunny x Bryant Myers (Video Oficial),"179,321,300",
Si tú la ves - Nicky Jam Ft Wisin (Concept Video) (Álbum Fenix),"179,295,302",
Imagine Dragons - Radioactive,"178,796,368",
Bad Bunny x Gigolo & La Exce - Sexto Sentido (Video Oficial),"178,507,310",
BANDA MS - TENGO QUE COLGAR (VIDEO OFICIAL),"178,283,521",
"""3 Peg Sharry Mann"" (Full Video) | Mista Baaz | Parmish Verma | Ravi Raj | Latest Punjabi Songs 2016","177,812,305",
No Doubt - Don't Speak (Official 4K Music Video),"177,770,079",
"Machine Gun Kelly, Camila Cabello - Bad Things (Official Music Video)","177,628,699",
BANDA MS - ME VAS A EXTRAÑAR (VIDEO OFICIAL),"177,597,173",
Cheez Badi Full Video | Machine | Mustafa & Kiara Advani | Udit Narayan & Neha Kakkar | T-Series,"177,350,226",
Marília Mendonça - Infiel - Vídeo Oficial do DVD,"177,215,824",
MC Livinho - Fazer Falta (GR6 Filmes),"176,826,143",
Yandel - Como Antes (Official Video) ft. Wisin,"176,723,533",
DJ Snake ft. Justin Bieber - Let Me Love You [Lyric Video],"176,539,874",
BTS (방탄소년단) 'Not Today' Official MV,"176,487,259",
Martin Garrix - Animals (Official Video),"176,342,445",
Mon Laferte - Tu Falta De Querer (Video Oficial),"176,005,125",
BAD BUNNY x J BALVIN x OZUNA x ARCANGEL - SOY PEOR REMIX (Video Oficial),"175,366,318",
Cali Y El Dandee - La Estrategia (Video Oficial),"175,108,139",
Calvin Harris - Summer (Official Video),"174,742,443",
Cyndi Lauper - Girls Just Want To Have Fun (Official Video),"174,466,879",
Alvaro Soler - Sofia (Official Music Video),"174,118,113",
"The Humma Song – OK Jaanu | Shraddha Kapoor | Aditya Roy Kapur | @ARRahman, Badshah, Tanishk","173,877,452",
Francesco Gabbani - Occidentali's Karma (Official Music Video),"173,583,559",
Logan Paul - Help Me Help You ft. Why Don't We [Official Video],"173,164,251",
Scorpions - Wind Of Change (Official Music Video),"172,984,149",
คำว่าฮักกัน มันเหี่ยถิ่มไส - มนต์แคน แก่นคูน【OFFICIAL MV】,"172,457,631",
Nacho - Happy Happy ft. Los Mendoza,"172,235,501",
Jax Jones - You Don't Know Me (Visualiser) ft. RAYE,"171,125,236",
Eminem - Not Afraid,"170,952,881",
PULCINO PIO - El Pollito Pio (Official video),"170,160,240",
"Alok, Bruno Martini feat. Zeeba - Hear Me Now (Official Music Video)","170,091,633",
ผู้สาวขี้เหล้า - เมย์ จิราพร feat.วงค์ ชนะกันต์ Lyric Version,"170,031,120",
DEL NEGOCIANTE - Los Plebes del Rancho de Ariel Camacho (Video Oficial) | DEL Records,"169,920,352",
Mon Laferte - Amárrame (Video Oficial) ft. Juanes,"169,886,924",
LUDMILLA - Cheguei (Clipe Oficial),"169,759,674",
Ozuna - Una Flor (Video Oficial) | Odisea,"169,574,083",
Mike Posner - I Took A Pill In Ibiza (Seeb Remix) (Explicit),"169,180,215",
Coldplay - The Scientist (Official 4K Video),"168,722,703",
Marc Anthony - Vivir Mi Vida (Official Video),"168,718,786",
Virgoun - Surat Cinta Untuk Starla (Official Lyric Video),"168,291,463",
Marshmello - Summer (Official Music Video) with Lele Pons,"168,089,082",
Lukas Graham - 7 Years [Official Music Video],"168,051,725",
Nirvana - Smells Like Teen Spirit (Official Music Video),"167,445,196",
Post Malone - Go Flex,"167,436,152",
Jake Paul - It's Everyday Bro (Song) feat. Team 10 (Official Music Video),"167,107,550",
Shakira - La La La (Brazil 2014) ft. Carlinhos Brown,"166,936,704",
Childish Gambino - Redbone (Official Audio),"166,829,271",
Maiara & Maraisa - 10% (Ao Vivo em Goiânia),"166,767,443",
Alan Walker - The Spectre,"166,655,311",
Taylor Swift - Bad Blood ft. Kendrick Lamar,"166,596,049",
Migos - Slippery feat. Gucci Mane [Official Video],"166,525,364",
R.E.M. - Losing My Religion (Official Music Video),"166,042,642",
Arctic Monkeys - Do I Wanna Know? (Official Video),"165,952,829",
System Of A Down - Chop Suey! (Official HD Video),"165,738,576",
Emrah Karaduman - Cevapsız Çınlama ft. Aleyna Tilki,"165,486,742",
คู่คอง Ost.นาคี | ก้อง ห้วยไร่ | Official MV,"165,456,326",
Rahat Fateh Ali Khan - Zaroori Tha,"165,323,888",
"Sebastián Yatra - Alguien Robó ft. Wisin, Nacho","165,295,652",
LẠC TRÔI | OFFICIAL MUSIC VIDEO | SƠN TÙNG M-TP,"165,105,316",
CNCO - Para Enamorarte (Pseudo Video),"164,803,599",
Martin Garrix & Bebe Rexha - In The Name Of Love (Official Video),"164,784,419",
Katy Perry - The One That Got Away (Official Music Video),"164,422,130",
Shakira - Try Everything (Official Video),"164,170,032",
Brett Young - In Case You Didn't Know (Official Music Video),"163,676,501",
[MV] BTS(방탄소년단) _ FIRE (불타오르네),"163,621,458",
Naiara Azevedo - Mentalmente part. MC Kevinho (DVD Contraste),"163,380,606",
"TWICE ""KNOCK KNOCK"" M/V","162,112,198",
Pentatonix - Hallelujah (Official Video),"162,020,744",
7 นาที วง L.กฮ. | TMG OFFICIAL MV,"161,905,968",
"Swag Se Swagat Song | Tiger Zinda Hai | Salman Khan, Katrina Kaif | Vishal - Shekhar, Neha B, Irshad","161,443,856",
NƠI NÀY CÓ ANH | OFFICIAL MUSIC VIDEO | SƠN TÙNG M-TP,"161,422,460",
Ways to Be Wicked (from Descendants 2) (Official Video),"160,837,316",
Jorge & Mateus - Se o Amor Tiver Lugar (Lyric Video Oficial),"160,789,499",
